WAP005,WAP011,WAP012,WAP018,WAP059,WAP060,WAP061,WAP062,WAP063,WAP064,WAP065,WAP066,WAP067,WAP068,WAP069,WAP070,WAP073,WAP074,WAP077,WAP078,WAP082,WAP083,WAP084,WAP085,WAP087,WAP096,WAP097,WAP098,WAP099,WAP107,WAP108,WAP109,WAP110,WAP113,WAP114,WAP115,WAP116,WAP117,WAP118,WAP121,WAP122,WAP127,WAP128,WAP131,WAP132,WAP138,WAP139,WAP140,WAP141,WAP144,WAP145,WAP146,WAP147,WAP157,WAP176,WAP177,WAP180,WAP181,WAP187,WAP188,WAP189,WAP196,WAP199,WAP200,WAP203,WAP204,WAP213,WAP216,WAP218,WAP228,WAP229,WAP230,WAP232,WAP233,WAP234,WAP235,WAP236,WAP237,WAP248,WAP249,WAP258,WAP260,WAP261,WAP274,WAP277,WAP279,WAP282,WAP284,WAP286,WAP315,WAP329,WAP332,WAP335,WAP338,WAP340,WAP342,WAP369,WAP371,WAP372,WAP386,WAP389,WAP391,WAP394,WAP398,WAP418,WAP422,WAP428,WAP430,WAP432,WAP435,WAP436,WAP439,WAP449,WAP450,WAP453,WAP455,WAP456,WAP457,WAP460,WAP461,WAP464,WAP465,WAP467,WAP471,WAP472,WAP473,WAP476,WAP478,WAP479,WAP480,WAP481,WAP483,WAP484,WAP486,WAP489,WAP495,WAP496,WAP501,WAP502,WAP503,WAP504,WAP506,WAP507,WAP509,WAP511,WAP512,WAP516,WAP517,WAP518,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP
-105,-66,-66,-105,-105,-105,-91,-90,-105,-105,-87,-86,-105,-105,-105,-105,-105,-105,-94,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-105,-71,-71,-105,-105,-42,-41,-105,-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-72,-105,-7374.347500000149,4864845.604699999,2,2,118,2,11,13,1371724313
-105,-71,-71,-105,-105,-105,-89,-105,-105,-92,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-84,-72,-72,-105,-105,-64,-63,-105,-105,-105,-105,-86,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-77,-79,-105,-105,-105,-105,-105,-105,-105,-80,-105,-7377.078269988298,4864842.961438999,2,2,118,1,11,13,1371724361
-105,-78,-82,-105,-105,-89,-92,-90,-105,-105,-89,-90,-105,-86,-105,-105,-105,-105,-77,-76,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-88,-105,-105,-105,-93,-105,-105,-92,-105,-80,-79,-105,-105,-56,-57,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-72,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-83,-80,-105,-105,-105,-105,-105,-105,-105,-80,-105,-7390.184700001031,4864838.919100001,2,2,101,2,14,7,1371715039
-105,-81,-80,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-93,-105,-82,-83,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-81,-80,-88,-105,-105,-105,-73,-73,-105,-105,-53,-52,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-54,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-80,-69,-105,-105,-105,-105,-105,-105,-105,-80,-105,-7381.686900001019,4864845.7553,2,2,102,2,14,7,1371715080
-105,-79,-82,-105,-105,-105,-105,-105,-105,-105,-85,-85,-105,-105,-105,-105,-105,-105,-82,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-70,-105,-105,-79,-84,-65,-65,-105,-105,-51,-48,-105,-105,-105,-105,-86,-84,-105,-105,-105,-88,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-77,-77,-105,-105,-105,-105,-105,-105,-105,-78,-105,-7380.866799999028,4864847.233599998,2,2,103,2,14,7,1371715106
-105,-76,-76,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-80,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-72,-71,-88,-105,-84,-83,-65,-65,-105,-105,-51,-51,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-50,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-79,-72,-105,-105,-105,-105,-105,-105,-105,-80,-105,-7380.866799999028,4864847.233599998,2,2,103,2,14,7,1371715126
-105,-79,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-83,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-86,-105,-105,-81,-84,-72,-72,-105,-105,-58,-58,-105,-105,-105,-105,-86,-89,-105,-105,-105,-85,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-51,-105,-105,-105,-105,-105,-105,-105,-105,-71,-105,-72,-81,-105,-105,-105,-105,-105,-105,-105,-71,-105,-7377.778799999505,4864852.8002,2,2,104,2,14,7,1371715198
-105,-75,-74,-105,-105,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-83,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-85,-105,-105,-86,-89,-68,-69,-105,-105,-59,-58,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-82,-82,-105,-105,-105,-105,-105,-105,-105,-82,-105,-7377.061700001359,4864851.720700003,2,2,105,2,14,7,1371715222
-105,-85,-85,-105,-105,-105,-90,-91,-105,-105,-105,-93,-105,-105,-105,-105,-90,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-77,-77,-78,-105,-105,-71,-69,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-72,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-60,-87,-105,-105,-105,-105,-105,-105,-105,-60,-105,-7363.282299999148,4864844.0207,2,2,107,2,14,7,1371715292
-105,-87,-86,-105,-105,-105,-91,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-92,-105,-94,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-82,-76,-77,-105,-105,-66,-66,-105,-105,-105,-105,-88,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-105,-105,-105,-105,-105,-105,-105,-91,-59,-93,-59,-90,-105,-105,-105,-105,-105,-105,-105,-59,-105,-7363.282299999148,4864844.0207,2,2,107,2,14,7,1371715313
-105,-86,-88,-105,-105,-105,-91,-92,-105,-105,-94,-90,-105,-105,-105,-105,-90,-105,-105,-88,-105,-105,-105,-87,-94,-89,-85,-105,-105,-105,-105,-105,-105,-91,-91,-105,-105,-84,-83,-80,-78,-105,-105,-62,-62,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-74,-105,-105,-105,-105,-105,-105,-87,-105,-59,-105,-60,-86,-105,-105,-105,-105,-105,-105,-105,-59,-105,-7363.282299999148,4864844.0207,2,2,107,2,14,7,1371715333
-105,-77,-76,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105,-78,-81,-69,-70,-105,-105,-64,-66,-105,-105,-105,-105,-87,-88,-105,-105,-93,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-70,-105,-105,-105,-105,-105,-105,-105,-105,-64,-105,-65,-84,-105,-105,-105,-105,-105,-105,-105,-64,-105,-7372.802900001407,4864849.3028,2,2,106,2,14,7,1371715251
-105,-105,-105,-105,-105,-105,-90,-90,-105,-105,-85,-85,-105,-105,-86,-105,-89,-89,-85,-89,-92,-86,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-65,-105,-105,-87,-83,-84,-83,-105,-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-62,-86,-52,-87,-52,-105,-105,-105,-105,-105,-105,-105,-86,-52,-105,-7337.524199999869,4864829.7302,2,2,109,2,14,7,1371715418
-105,-105,-105,-105,-105,-105,-83,-86,-105,-105,-88,-90,-105,-105,-105,-90,-105,-105,-105,-87,-105,-88,-105,-105,-105,-105,-88,-89,-90,-105,-105,-105,-105,-105,-105,-105,-105,-63,-61,-105,-105,-105,-105,-79,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-83,-105,-105,-69,-80,-58,-83,-58,-105,-105,-105,-105,-105,-93,-105,-82,-58,-105,-7327.929099999368,4864824.406999998,2,2,111,2,14,7,1371715501
-105,-105,-105,-105,-87,-105,-87,-88,-105,-105,-84,-85,-105,-105,-105,-105,-105,-105,-88,-89,-105,-85,-85,-87,-92,-105,-105,-88,-92,-105,-105,-105,-105,-105,-105,-105,-105,-71,-71,-105,-105,-83,-86,-79,-79,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-84,-105,-105,-63,-82,-59,-83,-59,-105,-105,-105,-105,-105,-105,-105,-82,-60,-105,-7330.668299999088,4864825.926600002,2,2,110,2,14,7,1371715469
-105,-105,-105,-105,-105,-105,-85,-87,-105,-105,-92,-92,-105,-105,-105,-105,-105,-90,-85,-86,-90,-87,-87,-86,-93,-80,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-80,-105,-105,-105,-105,-74,-75,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-93,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-72,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-80,-105,-105,-105,-105,-105,-105,-83,-105,-49,-105,-47,-105,-105,-105,-105,-105,-105,-105,-105,-52,-105,-7349.546000000089,4864836.399899997,2,2,108,2,14,7,1371715392
-105,-105,-105,-105,-105,-105,-93,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-87,-86,-105,-105,-88,-90,-94,-105,-105,-84,-84,-105,-105,-105,-105,-105,-105,-105,-105,-63,-63,-105,-105,-78,-79,-80,-81,-105,-105,-105,-105,-88,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-80,-105,-105,-77,-72,-65,-71,-65,-105,-105,-105,-105,-105,-90,-105,-72,-65,-105,-7323.883299998939,4864822.1624,2,2,112,2,14,7,1371715531
-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-87,-87,-105,-105,-105,-105,-105,-105,-105,-80,-82,-105,-105,-105,-105,-105,-105,-105,-105,-56,-57,-105,-105,-82,-80,-86,-83,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105,-105,-82,-71,-63,-71,-63,-105,-105,-105,-105,-105,-92,-105,-71,-63,-105,-7321.038300000131,4864820.583800003,2,2,113,2,14,7,1371715558
-105,-105,-105,-105,-105,-105,-91,-92,-105,-105,-90,-92,-105,-105,-93,-88,-105,-105,-86,-86,-105,-105,-105,-105,-105,-105,-105,-83,-82,-105,-105,-105,-105,-105,-105,-105,-105,-60,-58,-105,-105,-80,-82,-85,-84,-87,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-65,-69,-67,-70,-105,-105,-105,-105,-105,-93,-105,-67,-68,-105,-7321.038300000131,4864820.583800003,2,2,113,2,14,7,1371715581
-105,-105,-105,-105,-105,-105,-105,-94,-105,-105,-92,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-79,-79,-105,-105,-105,-105,-105,-105,-105,-105,-60,-60,-105,-105,-82,-83,-84,-84,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-68,-66,-68,-66,-105,-105,-105,-105,-105,-91,-105,-69,-65,-105,-7321.038300000131,4864820.583800003,2,2,113,2,14,7,1371715613
-105,-105,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-87,-105,-105,-105,-105,-105,-105,-105,-81,-80,-105,-105,-105,-105,-105,-105,-105,-105,-63,-64,-105,-105,-72,-69,-83,-84,-89,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-74,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-91,-88,-105,-105,-85,-70,-60,-69,-61,-105,-105,-105,-105,-105,-92,-105,-71,-61,-105,-7316.90680000186,4864818.2918,2,2,114,2,14,7,1371715648
-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-76,-105,-105,-105,-105,-105,-105,-105,-105,-53,-53,-105,-105,-77,-77,-86,-86,-87,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-90,-95,-105,-89,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-86,-81,-74,-81,-75,-105,-105,-88,-105,-105,-87,-105,-79,-74,-105,-7308.86950000003,4864814.4614999965,2,2,117,2,14,7,1371715761
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-86,-89,-90,-105,-105,-105,-105,-105,-105,-105,-70,-72,-105,-105,-105,-105,-105,-105,-105,-105,-51,-51,-105,-105,-70,-70,-83,-82,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-64,-75,-64,-105,-105,-105,-105,-105,-88,-105,-75,-64,-105,-7314.132500000298,4864816.752599999,2,2,115,2,14,7,1371715694
-105,-105,-105,-105,-105,-105,-84,-84,-105,-105,-105,-105,-105,-105,-88,-105,-105,-87,-87,-88,-105,-105,-105,-105,-105,-105,-105,-71,-71,-105,-105,-105,-105,-105,-105,-105,-105,-58,-56,-105,-105,-80,-80,-84,-85,-86,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-85,-88,-105,-105,-105,-105,-105,-105,-79,-74,-80,-75,-105,-105,-105,-105,-105,-89,-105,-80,-74,-105,-7310.029500000179,4864815.141199999,2,2,116,2,14,7,1371715733
-105,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-88,-105,-105,-105,-85,-105,-105,-105,-78,-79,-105,-105,-105,-105,-105,-105,-105,-105,-61,-63,-105,-105,-74,-75,-82,-83,-86,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-74,-105,-105,-105,-81,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-76,-70,-76,-72,-105,-105,-105,-105,-105,-91,-105,-75,-70,-105,-7314.132500000298,4864816.752599999,2,2,115,2,14,7,1371715674
-105,-105,-105,-105,-105,-105,-85,-85,-105,-105,-105,-105,-105,-105,-90,-87,-105,-105,-86,-84,-105,-88,-105,-105,-105,-105,-105,-70,-69,-105,-105,-105,-105,-105,-105,-105,-105,-50,-49,-105,-105,-75,-77,-85,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-90,-91,-88,-95,-105,-87,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-88,-105,-105,-87,-105,-105,-105,-105,-105,-87,-105,-105,-92,-105,-105,-105,-80,-105,-105,-105,-105,-105,-105,-85,-74,-87,-76,-105,-105,-105,-105,-105,-90,-105,-84,-77,-105,-7311.919399999082,4864808.963799998,2,2,135,2,14,7,1371715794
-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-86,-88,-105,-105,-86,-87,-105,-86,-105,-105,-105,-105,-105,-77,-78,-105,-105,-105,-105,-105,-105,-105,-105,-55,-54,-105,-105,-84,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-88,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-81,-105,-80,-105,-87,-105,-105,-105,-91,-105,-105,-81,-105,-7312.662200000137,4864807.624899998,2,2,136,2,14,7,1371715941
